Feature 1,Feature 2,Correlation
youthOpportunity2019Percent,veteranPercent,0.1553221354501099
Area (Square Mile),numberOfFarmsChangeSince2017Percent,0.15528357012005833
medicaidEnrollmentTraditionalPercent,veteranPercent,0.15415859395006823
perCapitaIncome,medianAge,0.1537230019001405
perCapitaIncomeAsPercentofStatePCI,medianAge,0.1537230019001405
medicaidEnrollmentExpansionPercent,preKEnrollment2023Percent,0.1535028825205554
uninsuredResidents2020Percent,medianAge,0.1533889107239453
youthOpportunity2019Percent,agriculturalLandChangeSince2017Percent,0.15338264889223868
broadbandInternetAccess2019Percent,veteranPercent,0.15285268317932302
Long,Lat,0.15012908505790076
foodInsecurity2022Percent,numberOfFarmsChangeSince2017Percent,0.14962525192485127
overDoseDeathsPerHundredThousand,medianAge,0.1488626410241563
puvDeferredShare,veteranPercent,0.14844000773032007
Lat,propertyTaxPerCapita,0.1482328727631609
youthOpportunity2022Percent,over65in2024Percent,0.1473849976521638
drugOverdoseEmergenciesPerHundredThousand,broadbandInternetAccess2022Percent,0.14704792546393985
propertyTaxRate,uninsuredResidents2021Percent,0.14628046559544533
uninsuredResidents2020Percent,veteranPercent,0.14308862562935654
puvDeferredShare,propertyTaxPerCapita,0.14198521058369873
propertyTaxPerCapita,broadbandInternetAccess2019Percent,0.14172621962576218
Area (Square Mile),populationChangeSince2014,0.14021719702624083
Area (Square Mile),propertyTaxRate,0.13979603506412383
overDoseDeathsPerHundredThousand,adultsWithoutHSDiplomaTotal,0.13970582872702217
preKEnrollment2023Percent,perCapitaIncomeAsPercentofStatePCI,0.1396463079531527
preKEnrollment2023Percent,perCapitaIncome,0.1396463079531527
medicaidEnrollmentExpansionPercent,agriculturalLandChangeSince2017Percent,0.1390809825688995
computingDeviceAccess2022Percent,veteranPercent,0.139024632657587
adultsWithoutHSDiplomaPercent,Gdp2021,0.13832275075617367
youthOpportunity2019Percent,over65ChangeSince2014Percent,0.1376626481650986
propertyTaxRate,uninsuredResidents2020Percent,0.13631884660891475
adultsWithoutHSDiplomaPercent,gdp2022,0.13627269746596057
youthOpportunity2022Percent,over65ChangeSince2014Percent,0.13489301359232475
childPovertyPercent,under18ChangeSince2014Percent,0.13397601698623693
propertyTaxPerCapita,overDoseDeathsTotal,0.1337259692687041
propertyTaxLevy,uninsuredResidents2021Percent,0.13330371019332193
youthOpportunity2019Percent,medianAge,0.13307945044347208
puvDeferredShare,numberOfFarmsChangeSince2017Percent,0.1326429655206698
Area (Square Mile),foodInsecurity2021Percent,0.1321279429746798
numberOfFarmsChangeSince2017Percent,over65ChangeSince2014Percent,0.13133369863619082
k12FundingADM,over65ChangeSince2014Percent,0.1306794379537823
perCapitaIncome,agriculturalLandChangeSince2017Percent,0.1303488758582499
perCapitaIncomeAsPercentofStatePCI,agriculturalLandChangeSince2017Percent,0.1303488758582499
drugOverdoseEmergenciesTotal,agriculturalLandAcres,0.1302588114045392
medicaidEnrollmentTraditionalPercent,preKEnrollment2022Percent,0.12980002659330264
localSalesTaxRate,propertyTaxPerCapita,0.12939252119735767
Lat,preKEnrollment2023Percent,0.12927410314241966
computingDeviceAccess2022Percent,under18ChangeSince2014Percent,0.12924028413805638
PropertyValuationPerCapita,uninsuredResidents2021Percent,0.1280217526494966
adultsWithoutHSDiplomaPercent,over65in2024Percent,0.12802010703959088
k12FundingADM,veteranPercent,0.1275365006569184
medicaidEnrollmentTraditionalPercent,agriculturalLandChangeSince2017Percent,0.12724853810676265
Area (Square Mile),localSalesTaxRate,0.1265994959616256
propertyTaxLevy,uninsuredResidents2020Percent,0.12657645684301574
Area (Square Mile),childPovertyPercent,0.1259883419258801
localSalesTaxRate,PropertyValuationPerCapita,0.12594649187202547
adultsWithoutHSDiplomaPercent,childPovertyTotal,0.12455022732152753
Area (Square Mile),veteranPercent,0.12448834653492928
localSalesTaxRate,medicaidEnrollmentExpansionPercent,0.12437636539074683
Lat,k12FundingADM,0.12414520991575555
youthOpportunity2022Percent,agriculturalLandChangeSince2017Percent,0.12359573640647022
adultsWithoutHSDiplomaPercent,medianAgeChangePercent,0.12337566854894809
perCapitaIncome,veteranPercent,0.12246622509629052
perCapitaIncomeAsPercentofStatePCI,veteranPercent,0.12246622509629052
medicaidEnrollmentTraditionalPercent,childPovertyTotal,0.12232727465360224
agriculturalLandAcres,populationPercentOfState,0.12229951520524922
agriculturalLandAcres,population,0.12204684122620493
adultsWithoutHSDiplomaPercent,over65ChangeSince2014Percent,0.12201398916773067
youthOpportunity2019Percent,over65in2024Percent,0.12160301550142467
adultsWithoutHSDiplomaPercent,medianAge,0.12124131715100292
medicaidEnrollmentExpansionPercent,medianAge,0.12114812563155782
Lat,medianAge,0.12088709399120476
localSalesTaxRate,adultsWithoutHSDiplomaPercent,0.11998501109216338
medicaidEnrollmentTraditionalPercent,preKEnrollment2023Percent,0.11978177579540109
Lat,numberOfFarms,0.1189061502531542
perCapitaIncome,numberOfFarmsChangeSince2017Percent,0.11882793135578226
perCapitaIncomeAsPercentofStatePCI,numberOfFarmsChangeSince2017Percent,0.11882793135578226
Area (Square Mile),drugOverdoseEmergenciesPerHundredThousand,0.1179762559863922
overDoseDeathsTotal,agriculturalLandAcres,0.11753721166502473
puvValuationDeferred,adultsWithoutHSDiplomaPercent,0.11725175356593817
localSalesTaxRate,overDoseDeathsPerHundredThousand,0.11600529318840952
Area (Square Mile),uninsuredResidents2021Percent,0.11336062121333564
Lat,youthOpportunity2022Percent,0.1131825419770842
uninsuredResidents2021Percent,numberOfFarmsChangeSince2017Percent,0.11307012246867659
youthOpportunity2022Percent,veteranPercent,0.11184559736262688
PropertyValuationTotal,adultsWithoutHSDiplomaPercent,0.11117607869412491
Gdp2021,veteranPercent,0.11016886886818042
propertyTaxLevy,childPovertyTotal,0.10983287034962921
educationalAttainmentGoal2030,agriculturalLandAcres,0.10944674219793257
Area (Square Mile),educationalAttainmentPercent,0.10853273765302808
drugOverdoseEmergenciesTotal,adultsWithoutHSDiplomaPercent,0.10837664689016831
childPovertyTotal,veteranPercent,0.10732465486258504
gdp2022,veteranPercent,0.10695301873404525
drugOverdoseEmergenciesPerHundredThousand,preKEnrollment2023Percent,0.10648494816443525
PropertyValuationTotal,veteranPercent,0.10524361340011867
localSalesTaxRate,uninsuredResidents2020Percent,0.10501466051317634
overDoseDeathsPerHundredThousand,medianAgeChangePercent,0.10452702978907376
k12FundingADM,numberOfFarmsChangeSince2017Percent,0.1045264981622625
overDoseDeathsTotal,veteranPercent,0.10393270261969599
localSalesTaxRate,propertyTaxRate,0.10385292961157988
drugOverdoseEmergenciesPerHundredThousand,broadbandInternetAccess2019Percent,0.10302379958611102
Gdp2021,agriculturalLandAcres,0.10295587290054097
k12Funding,agriculturalLandAcres,0.1028058801461747
foodInsecurity2021Percent,numberOfFarmsChangeSince2017Percent,0.10244300235350912
Lat,computingDeviceAccess2022Percent,0.10242774619091628
broadbandInternetAccess2022Percent,veteranPercent,0.10194720760720075
gdp2022,agriculturalLandAcres,0.10115742598123753
overDoseDeathsPerHundredThousand,preKEnrollment2022Percent,0.1009613099373938
overDoseDeathsPerHundredThousand,numberOfFarms,0.0998094469164702
localSalesTaxRate,uninsuredResidents2021Percent,0.09911642584547947
childPovertyPercent,medianAge,0.09899451790024809
veteranPercent,under18ChangeSince2014Percent,0.09848057501872265
PropertyValuationTotal,agriculturalLandAcres,0.09768055631499138
propertyTaxRate,childPovertyTotal,0.0962352986988541
propertyTaxTotalLevy,agriculturalLandAcres,0.0961210740330679
propertyTaxPerCapita,numberOfFarmsChangeSince2017Percent,0.09508998040036425
propertyTaxRate,veteranPercent,0.09464015430489765
overDoseDeathsPerHundredThousand,Gdp2021,0.09462546131119647
drugOverdoseEmergenciesPerHundredThousand,medianAgeChangePercent,0.09418883845932538
medicaidEnrollmentTraditionalPercent,over65ChangeSince2014Percent,0.09320703756271743
overDoseDeathsPerHundredThousand,gdp2022,0.09287472270433965
uninsuredResidents2021Percent,agriculturalLandChangeSince2017Percent,0.09192749707881177
drugOverdoseEmergenciesPerHundredThousand,populationChangeSince2014,0.09176917703451162
Lat,adultsWithoutHSDiplomaPercent,0.09164784372908083
PropertyValuationTotal,overDoseDeathsPerHundredThousand,0.09019073591788791
medicaidEnrollmentExpansionPercent,childPovertyTotal,0.08982344143377045
localSalesTaxRate,agriculturalLandAcres,0.08846091920247545
agriculturalLandAcres,veteranPercent,0.08838324723697373
veteranPercent,populationChangeSince2014,0.08748507711417569
propertyTaxPerCapita,agriculturalLandChangeSince2017Percent,0.08720830795275065
Long,medicaidEnrollmentExpansionPercent,0.08497945385301674
propertyTaxLevy,adultsWithoutHSDiplomaTotal,0.08471149047791282
Lat,puvValuationDeferred,0.08439720555688082
overDoseDeathsPerHundredThousand,populationPercentOfState,0.08350858481784927
overDoseDeathsPerHundredThousand,population,0.08336166454071783
PropertyValuationPerCapita,numberOfFarmsChangeSince2017Percent,0.08275289421735917
numberOfFarmsChangeSince2017Percent,over65in2024Percent,0.08256803834388718
Lat,averageWeeklyWage,0.08164866887278532
Lat,averageWeeklyWageAsPercentofStateAverage,0.08164866887278532
educationalAttainmentGoal2030,adultsWithoutHSDiplomaPercent,0.0802617102670439
computingDeviceAccess2022Percent,medianAge,0.08000519125594845
localSalesTaxRate,propertyTaxLevy,0.07965999974595894
adultsWithoutHSDiplomaPercent,k12Funding,0.07870554061775814
broadbandInternetAccess2022Percent,medianAge,0.0777092625459131
drugOverdoseEmergenciesTotal,veteranPercent,0.07748998190373584
Lat,localSalesTaxRate,0.07720668654508457
propertyTaxLevy,averageWeeklyWage,0.07650507201095152
propertyTaxLevy,averageWeeklyWageAsPercentofStateAverage,0.07650507201095152
propertyTaxLevy,Gdp2021,0.07648267648635998
medicaidEnrollmentTraditionalPercent,adultsWithoutHSDiplomaTotal,0.07618358441827018
propertyTaxLevy,gdp2022,0.07584515781325606
propertyTaxTotalLevy,adultsWithoutHSDiplomaPercent,0.07480119446874017
foodInsecurity2021Percent,under18ChangeSince2014Percent,0.07439108625664317
Long,Gdp2021,0.07438531112614093
averageWeeklyWageAsPercentofStateAverage,agriculturalLandAcres,0.0742192889225098
averageWeeklyWage,agriculturalLandAcres,0.0742192889225098
preKEnrollment2023Percent,numberOfFarmsChangeSince2017Percent,0.07419289548301379
Long,gdp2022,0.07368672861436344
educationalAttainmentPercent,veteranPercent,0.07321762630525526
uninsuredResidents2021Percent,under18ChangeSince2014Percent,0.07243797936408881
uninsuredResidents2021Percent,veteranPercent,0.07188866837614245
Long,k12Funding,0.0715619647189939
Long,overDoseDeathsPerHundredThousand,0.07149112890824401
under18Percent,populationChangeSince2014,0.07135293235245556
preKEnrollment2022Percent,perCapitaIncomeAsPercentofStatePCI,0.06845591619743653
preKEnrollment2022Percent,perCapitaIncome,0.06845591619743653
uninsuredResidents2020Percent,adultsWithoutHSDiplomaTotal,0.06809299005295676
localSalesTaxRate,medicaidEnrollmentTraditionalPercent,0.0667003362271632
Long,childPovertyTotal,0.06637248344423495
foodInsecurity2022Percent,under18ChangeSince2014Percent,0.06551333048883778
k12FundingADM,numberOfFarms,0.06529494986342214
propertyTaxRate,adultsWithoutHSDiplomaTotal,0.06486713889546047
propertyTaxLevy,k12Funding,0.06457134707976318
propertyTaxRate,averageWeeklyWage,0.06455137388785494
propertyTaxRate,averageWeeklyWageAsPercentofStateAverage,0.06455137388785494
overDoseDeathsPerHundredThousand,broadbandInternetAccess2022Percent,0.06404591992071895
broadbandInternetAccess2019Percent,medianAge,0.06392247506355428
childPovertyPercent,numberOfFarmsChangeSince2017Percent,0.06382789667987307
medicaidEnrollmentTraditionalPercent,over65in2024Percent,0.0628540678758324
drugOverdoseEmergenciesTotal,medicaidEnrollmentTraditionalPercent,0.062264688318994864
overDoseDeathsPerHundredThousand,agriculturalLandAcres,0.06214062448151002
Lat,over65in2024Percent,0.06115485829183496
overDoseDeathsPerHundredThousand,educationalAttainmentGoal2030,0.06104438491667607
Lat,gdp2022,0.06040449948611629
Lat,Gdp2021,0.06037080174790934
adultsWithoutHSDiplomaPercent,populationPercentOfState,0.060319068622278746
adultsWithoutHSDiplomaPercent,population,0.05991524082373548
adultsWithoutHSDiplomaTotal,veteranPercent,0.05854592736361861
educationalAttainmentGoal2030,veteranPercent,0.05836724366613967
veteranPercent,populationPercentOfState,0.05830282635496759
veteranPercent,population,0.057905690214452396
propertyTaxRate,Gdp2021,0.05781648696852552
Long,educationalAttainmentGoal2030,0.05705951709548471
propertyTaxTotalLevy,overDoseDeathsPerHundredThousand,0.05673522214836052
propertyTaxRate,gdp2022,0.056729816513656516
Long,propertyTaxTotalLevy,0.056376673808734505
computingDeviceAccess2019Percent,medianAge,0.05634500042750445
PropertyValuationPerCapita,overDoseDeathsPerHundredThousand,0.055343427414160346
k12Funding,veteranPercent,0.05523973967073737
Area (Square Mile),puvDeferredShare,0.0552271806007606
Lat,k12Funding,0.05482597459839538
Lat,educationalAttainmentPercent,0.05461046192416652
overDoseDeathsPerHundredThousand,populationChangeSince2014,0.05346697690025524
overDoseDeathsPerHundredThousand,k12Funding,0.053303222525289816
propertyTaxPerCapita,youthOpportunity2022Percent,0.05315082187585638
Long,PropertyValuationTotal,0.05258283414365442
medicaidEnrollmentExpansionPercent,adultsWithoutHSDiplomaTotal,0.05231615369458742
Long,adultsWithoutHSDiplomaTotal,0.05215921236806
propertyTaxLevy,drugOverdoseEmergenciesTotal,0.05162316387778047
Long,puvValuationDeferred,0.051621629408149766
propertyTaxTotalLevy,veteranPercent,0.051357666316701446
Lat,computingDeviceAccess2019Percent,0.05056392122359522
Long,averageWeeklyWage,0.050160654158228096
Long,averageWeeklyWageAsPercentofStateAverage,0.050160654158228096
uninsuredResidents2020Percent,Gdp2021,0.05002272052379777
overDoseDeathsPerHundredThousand,broadbandInternetAccess2019Percent,0.0492407676919988
propertyTaxLevy,educationalAttainmentGoal2030,0.049118297418274094
drugOverdoseEmergenciesTotal,medicaidEnrollmentExpansionPercent,0.04771401795466317
Long,populationPercentOfState,0.047697314929906684
uninsuredResidents2020Percent,gdp2022,0.04756550007289198
Long,population,0.04743970677716898
preKEnrollment2022Percent,agriculturalLandAcres,0.04642542877910312
puvValuationDeferred,propertyTaxLevy,0.045740493080638496
medicaidEnrollmentTraditionalPercent,numberOfFarmsChangeSince2017Percent,0.04560788086362161
propertyTaxTotalLevy,propertyTaxLevy,0.04513280298265362
localSalesTaxRate,puvDeferredShare,0.04507025198060958
preKEnrollment2023Percent,Gdp2021,0.04484717106725326
propertyTaxRate,drugOverdoseEmergenciesTotal,0.0444809471000074
medicaidEnrollmentExpansionPercent,numberOfFarmsChangeSince2017Percent,0.044416818344526994
educationalAttainmentPercent,preKEnrollment2023Percent,0.04386492237522476
over65ChangeSince2014Percent,medianAgeChangePercent,0.043529846435321685
preKEnrollment2023Percent,gdp2022,0.04345735684093559
Long,computingDeviceAccess2019Percent,0.04322081234742513
Long,numberOfFarmsChangeSince2017Percent,0.04303432639358624
Long,computingDeviceAccess2022Percent,0.04214820565285417
PropertyValuationPerCapita,agriculturalLandChangeSince2017Percent,0.0421201930087082
drugOverdoseEmergenciesPerHundredThousand,preKEnrollment2022Percent,0.04130941037159233
Long,medianAgeChangePercent,0.04121816380301905
uninsuredResidents2020Percent,numberOfFarms,0.04085394933177645
overDoseDeathsPerHundredThousand,perCapitaIncome,0.040820691314373124
overDoseDeathsPerHundredThousand,perCapitaIncomeAsPercentofStatePCI,0.040820691314373124
puvDeferredShare,under18ChangeSince2014Percent,0.04075555873673288
Lat,childPovertyPercent,0.040221169254800744
Lat,adultsWithoutHSDiplomaTotal,0.04011893298709955
Lat,educationalAttainmentGoal2030,0.039813273437322154
broadbandInternetAccess2019Percent,under18Percent,0.03933204793546634
Lat,over65ChangeSince2014Percent,0.03911316444934099
Area (Square Mile),k12FundingADM,0.03875070732584045
PropertyValuationTotal,preKEnrollment2023Percent,0.038180939269741296
propertyTaxLevy,veteranPercent,0.03777404833943048
broadbandInternetAccess2022Percent,under18Percent,0.03683144276728333
preKEnrollment2023Percent,computingDeviceAccess2022Percent,0.03653970965955482
Lat,propertyTaxTotalLevy,0.03528055899451423
propertyTaxRate,k12Funding,0.03505766861334549
propertyTaxLevy,populationPercentOfState,0.03365180201004455
propertyTaxLevy,population,0.03336830050517549
overDoseDeathsTotal,adultsWithoutHSDiplomaPercent,0.0333484369847675
propertyTaxPerCapita,foodInsecurity2022Percent,0.03113234719171464
youthOpportunity2022Percent,numberOfFarms,0.03034286180791521
preKEnrollment2023Percent,broadbandInternetAccess2022Percent,0.029959441839537693
PropertyValuationTotal,uninsuredResidents2020Percent,0.029617800232108745
perCapitaIncome,under18Percent,0.029422466832624967
perCapitaIncomeAsPercentofStatePCI,under18Percent,0.029422466832624967
medicaidEnrollmentTraditionalPercent,Gdp2021,0.02933311194870212
drugOverdoseEmergenciesPerHundredThousand,medianAge,0.02908638982553568
preKEnrollment2023Percent,agriculturalLandAcres,0.02827237805853467
medicaidEnrollmentExpansionPercent,Gdp2021,0.02672583758128105
medicaidEnrollmentTraditionalPercent,gdp2022,0.026683113174384213
perCapitaIncome,agriculturalLandAcres,0.026298894249805634
perCapitaIncomeAsPercentofStatePCI,agriculturalLandAcres,0.026298894249805634
overDoseDeathsPerHundredThousand,computingDeviceAccess2019Percent,0.025875057496025006
Lat,drugOverdoseEmergenciesTotal,0.02581605376717703
uninsuredResidents2020Percent,medianAgeChangePercent,0.025657995182381297
veteranPercent,medianAgeChangePercent,0.025274600456738253
drugOverdoseEmergenciesPerHundredThousand,computingDeviceAccess2019Percent,0.02451190388854211
overDoseDeathsPerHundredThousand,averageWeeklyWage,0.024507958136884608
overDoseDeathsPerHundredThousand,averageWeeklyWageAsPercentofStateAverage,0.024507958136884608
puvValuationDeferred,overDoseDeathsPerHundredThousand,0.024423518774940887
medicaidEnrollmentExpansionPercent,gdp2022,0.024061021379200513
educationalAttainmentPercent,under18Percent,0.023031034748898015
puvValuationDeferred,puvDeferredShare,0.022893282080922728
preKEnrollment2023Percent,computingDeviceAccess2019Percent,0.022673333314469406
localSalesTaxRate,foodInsecurity2022Percent,0.022295493702427414
drugOverdoseEmergenciesPerHundredThousand,educationalAttainmentPercent,0.022257974368786675
localSalesTaxRate,childPovertyPercent,0.02155364653001328
Lat,PropertyValuationPerCapita,0.0213616181049558
puvValuationDeferred,medianAge,0.020512467826263755
preKEnrollment2023Percent,medianAgeChangePercent,0.02017613517974294
Lat,populationPercentOfState,0.020151097716752824
overDoseDeathsTotal,medicaidEnrollmentTraditionalPercent,0.020066649826100156
Lat,population,0.019920541217922024
overDoseDeathsTotal,medicaidEnrollmentExpansionPercent,0.019714138536178278
numberOfFarms,medianAge,0.019214962126850286
Long,broadbandInternetAccess2022Percent,0.018615055442750543
Lat,broadbandInternetAccess2019Percent,0.01823734424240063
localSalesTaxRate,foodInsecurity2021Percent,0.01801731162841857
Lat,agriculturalLandAcres,0.017882722556278458
propertyTaxRate,educationalAttainmentGoal2030,0.01653619630190527
propertyTaxTotalLevy,propertyTaxRate,0.016445137821643523
Area (Square Mile),broadbandInternetAccess2022Percent,0.016273265115595105
perCapitaIncomeAsPercentofStatePCI,over65in2024Percent,0.016242192372196686
perCapitaIncome,over65in2024Percent,0.016242192372196686
Long,overDoseDeathsTotal,0.015776997434253655
Long,foodInsecurity2022Percent,0.015644449667014004
Lat,PropertyValuationTotal,0.015188698166188157
overDoseDeathsPerHundredThousand,computingDeviceAccess2022Percent,0.014489938014664513
drugOverdoseEmergenciesTotal,uninsuredResidents2020Percent,0.013671530338316662
uninsuredResidents2020Percent,childPovertyTotal,0.0133641507580222
Lat,broadbandInternetAccess2022Percent,0.011697775568918874
preKEnrollment2023Percent,broadbandInternetAccess2019Percent,0.010992751339721205
uninsuredResidents2021Percent,numberOfFarms,0.010911753552433836
k12Funding,preKEnrollment2023Percent,0.010698674430736129
adultsWithoutHSDiplomaPercent,veteranPercent,0.008527190298811674
puvValuationDeferred,veteranPercent,0.00830283038755819
Lat,medianAgeChangePercent,0.007917464789660735
Area (Square Mile),computingDeviceAccess2019Percent,0.007289687369466651
agriculturalLandAcres,medianAgeChangePercent,0.005737992618169411
puvDeferredShare,drugOverdoseEmergenciesPerHundredThousand,0.005496472248845562
Lat,foodInsecurity2021Percent,0.004847836991572482
Long,broadbandInternetAccess2019Percent,0.004804309485274243
Lat,childPovertyTotal,0.004751518022386635
preKEnrollment2022Percent,numberOfFarmsChangeSince2017Percent,0.0044700865854290835
Long,drugOverdoseEmergenciesTotal,0.0037824416475109187
propertyTaxRate,populationPercentOfState,0.0037387238423027495
propertyTaxRate,population,0.0035315547429608653
adultsWithoutHSDiplomaPercent,averageWeeklyWageAsPercentofStateAverage,0.003503826564238111
adultsWithoutHSDiplomaPercent,averageWeeklyWage,0.003503826564238111
under18Percent,medianAgeChangePercent,0.0031232420456250897
Lat,foodInsecurity2022Percent,0.002828425377317721
Long,foodInsecurity2021Percent,0.002296616987802691
educationalAttainmentPercent,medianAge,0.0022552656876558184
Lat,numberOfFarmsChangeSince2017Percent,0.0020949520834415477
PropertyValuationTotal,medianAge,0.0014381544908657286
drugOverdoseEmergenciesPerHundredThousand,over65ChangeSince2014Percent,0.00018966375654082737
uninsuredResidents2021Percent,adultsWithoutHSDiplomaTotal,-0.0006305791385663795
propertyTaxTotalLevy,preKEnrollment2023Percent,-0.0029482266743145013
PropertyValuationTotal,propertyTaxLevy,-0.0030221186602665696
puvValuationDeferred,propertyTaxRate,-0.003171979172164338
drugOverdoseEmergenciesPerHundredThousand,computingDeviceAccess2022Percent,-0.003270429041925055
propertyTaxLevy,overDoseDeathsTotal,-0.0033460636739064695
Lat,under18Percent,-0.004005892043610751
overDoseDeathsPerHundredThousand,k12FundingADM,-0.004495218292997318
preKEnrollment2022Percent,Gdp2021,-0.004525264396633838
adultsWithoutHSDiplomaTotal,youthOpportunity2022Percent,-0.004880913958731484
preKEnrollment2022Percent,gdp2022,-0.005895438918999645
educationalAttainmentGoal2030,preKEnrollment2023Percent,-0.0060245204170249035
preKEnrollment2023Percent,under18Percent,-0.007707471563489754
propertyTaxLevy,medianAgeChangePercent,-0.010895697386980022
Lat,medicaidEnrollmentTraditionalPercent,-0.01189849094249299
preKEnrollment2022Percent,medianAgeChangePercent,-0.012361643594319271
Area (Square Mile),propertyTaxPerCapita,-0.012651839630298357
PropertyValuationPerCapita,adultsWithoutHSDiplomaPercent,-0.012690809868217003
drugOverdoseEmergenciesPerHundredThousand,over65in2024Percent,-0.01285272998300295
propertyTaxRate,overDoseDeathsTotal,-0.013835324757279159
Lat,perCapitaIncomeAsPercentofStatePCI,-0.015617560412532188
Lat,perCapitaIncome,-0.015617560412532188
propertyTaxRate,medianAge,-0.016109798856917525
puvDeferredShare,numberOfFarms,-0.016257210558080357
Area (Square Mile),computingDeviceAccess2022Percent,-0.016369351661851446
Lat,under18ChangeSince2014Percent,-0.016669142351850057
uninsuredResidents2021Percent,medianAgeChangePercent,-0.01720560376072521
propertyTaxLevy,numberOfFarms,-0.017503765997873632
drugOverdoseEmergenciesPerHundredThousand,perCapitaIncomeAsPercentofStatePCI,-0.017869740638219077
drugOverdoseEmergenciesPerHundredThousand,perCapitaIncome,-0.017869740638219077
PropertyValuationTotal,medicaidEnrollmentExpansionPercent,-0.018679559824785762
PropertyValuationTotal,preKEnrollment2022Percent,-0.018842720438807165
localSalesTaxRate,veteranPercent,-0.018978745344810803
propertyTaxRate,k12FundingADM,-0.019315478131342014
propertyTaxLevy,overDoseDeathsPerHundredThousand,-0.019390608885692537
propertyTaxRate,overDoseDeathsPerHundredThousand,-0.019530436856262254
youthOpportunity2022Percent,childPovertyTotal,-0.019530602201482446
uninsuredResidents2020Percent,educationalAttainmentGoal2030,-0.02059665154946105
PropertyValuationTotal,propertyTaxRate,-0.02128787437411059
localSalesTaxRate,preKEnrollment2023Percent,-0.021303920482797896
uninsuredResidents2021Percent,Gdp2021,-0.021593231333943134
Long,drugOverdoseEmergenciesPerHundredThousand,-0.021769603017663876
adultsWithoutHSDiplomaTotal,youthOpportunity2019Percent,-0.02228655564769513
PropertyValuationPerCapita,numberOfFarms,-0.023118347467121145
uninsuredResidents2021Percent,gdp2022,-0.024048139482417526
propertyTaxLevy,medianAge,-0.024064489502586613
drugOverdoseEmergenciesTotal,youthOpportunity2022Percent,-0.02492759742928041
propertyTaxTotalLevy,uninsuredResidents2020Percent,-0.02553534895681502
uninsuredResidents2020Percent,k12Funding,-0.026295733463435726
propertyTaxRate,over65in2024Percent,-0.026673580015251126
Area (Square Mile),medianAge,-0.027580059920624952
Area (Square Mile),PropertyValuationPerCapita,-0.028007487331147378
Area (Square Mile),broadbandInternetAccess2019Percent,-0.028142496856446816
adultsWithoutHSDiplomaTotal,preKEnrollment2023Percent,-0.02856804789348934
Lat,populationChangeSince2014,-0.029341957691049025
perCapitaIncome,over65ChangeSince2014Percent,-0.030161806141944435
perCapitaIncomeAsPercentofStatePCI,over65ChangeSince2014Percent,-0.030161806141944435
PropertyValuationTotal,medicaidEnrollmentTraditionalPercent,-0.03149220007618125
Lat,agriculturalLandChangeSince2017Percent,-0.03235244460537627
medicaidEnrollmentTraditionalPercent,medianAge,-0.03323174400342234
youthOpportunity2019Percent,numberOfFarmsChangeSince2017Percent,-0.03336620478510692
medicaidEnrollmentTraditionalPercent,educationalAttainmentGoal2030,-0.03401317600854126
youthOpportunity2019Percent,childPovertyTotal,-0.034421658836223286
overDoseDeathsPerHundredThousand,educationalAttainmentPercent,-0.03533301690005917
averageWeeklyWage,veteranPercent,-0.03565069213156486
averageWeeklyWageAsPercentofStateAverage,veteranPercent,-0.03565069213156486
Long,medianAge,-0.03574420332642433
Lat,overDoseDeathsTotal,-0.035890978319260865
youthOpportunity2022Percent,Gdp2021,-0.03595957873313019
medicaidEnrollmentTraditionalPercent,populationPercentOfState,-0.03605498178821583
Long,PropertyValuationPerCapita,-0.036088113170799234
medicaidEnrollmentTraditionalPercent,population,-0.03630273453226155
localSalesTaxRate,preKEnrollment2022Percent,-0.03734449067625425
youthOpportunity2022Percent,gdp2022,-0.037798626252131394
preKEnrollment2022Percent,computingDeviceAccess2022Percent,-0.03803388658545978
puvDeferredShare,overDoseDeathsPerHundredThousand,-0.03827822691973485
k12Funding,preKEnrollment2022Percent,-0.0392942775535129
overDoseDeathsTotal,uninsuredResidents2020Percent,-0.03952218406279506
foodInsecurity2022Percent,numberOfFarms,-0.03963473516831842
Long,educationalAttainmentPercent,-0.03974414484413804
agriculturalLandAcres,populationChangeSince2014,-0.040218410777272465
youthOpportunity2022Percent,numberOfFarmsChangeSince2017Percent,-0.04118099419615809
propertyTaxRate,numberOfFarms,-0.04133245688761021
drugOverdoseEmergenciesTotal,youthOpportunity2019Percent,-0.04172920666407872
propertyTaxRate,medianAgeChangePercent,-0.04173421325804925
medicaidEnrollmentExpansionPercent,educationalAttainmentGoal2030,-0.041738603003798266
computingDeviceAccess2019Percent,under18Percent,-0.04309755170973424
uninsuredResidents2020Percent,populationPercentOfState,-0.043244055482182533
preKEnrollment2023Percent,populationChangeSince2014,-0.043606275016189265
uninsuredResidents2020Percent,population,-0.04360939697693313
childPovertyTotal,childPovertyPercent,-0.04393298526866708
PropertyValuationTotal,uninsuredResidents2021Percent,-0.04562530984438045
medicaidEnrollmentTraditionalPercent,numberOfFarms,-0.045947312906409354
medicaidEnrollmentTraditionalPercent,k12Funding,-0.04604945859537199
propertyTaxTotalLevy,medicaidEnrollmentTraditionalPercent,-0.04671077919478486
youthOpportunity2019Percent,Gdp2021,-0.04742615030679664
puvValuationDeferred,youthOpportunity2022Percent,-0.04802752851954055
medicaidEnrollmentExpansionPercent,populationPercentOfState,-0.04858842464552688
